Empenho;DataEmpenho;VlEmpenhado;Liquidacao;DataLiquidacao;VlLiquidado;OrdemPagamento;DataPagamento;VlPago;NaturezaDespesa;DsNaturezadaDespesa;CNPJ;NmOrgao;VlAnulado;UnidadeOrcamentaria;Funcao;SubFuncao;FonteRecurso;NmFavorecido;Objeto;Modalidade;NumeroLicitacao
20262150000610014;23/04/2026 00:00:00;15797,40;0110492026;24/04/2026 00:00:00;5382,50;202621500006100140001;24/04/2026 00:00:00;5382,50;31909200;DESPESAS DE EXERCICIOS ANTERIORES;02529964000157;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;SECRETARIA DA SAUDE DO ESTADO DE GOIAS;DESPESA COM PAGAMENTO POR RESSARCIMENTO FUNCIONAL A SECRETARIA DE ESTADO DA SAUDE PELA CESSAO DA SERVIDORA NUBIA APARECIDA DA SILVA A ESTE MUNICIPIO EM EXERCICIO NA SMS VALORES REFERENTES AO PERIODO DE NOVEMBRO E DEZEMBRO/25 CONFORME DESPACHO 1010/2026-GERFOL (VENCIMENTO GUIA: 30/04/2026) SOLICITACAO FINANCEIRA 182059 - 2026.                                                     .                                                                           .                                                                           VALOR TOTAL........................................................15.797,40.                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                                      ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150000610014;23/04/2026 00:00:00;15797,40;0110502026;24/04/2026 00:00:00;10414,90;202621500006100140002;24/04/2026 00:00:00;10414,90;31909200;DESPESAS DE EXERCICIOS ANTERIORES;02529964000157;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;SECRETARIA DA SAUDE DO ESTADO DE GOIAS;DESPESA COM PAGAMENTO POR RESSARCIMENTO FUNCIONAL A SECRETARIA DE ESTADO DA SAUDE PELA CESSAO DA SERVIDORA NUBIA APARECIDA DA SILVA A ESTE MUNICIPIO EM EXERCICIO NA SMS VALORES REFERENTES AO PERIODO DE NOVEMBRO E DEZEMBRO/25 CONFORME DESPACHO 1010/2026-GERFOL (VENCIMENTO GUIA: 30/04/2026) SOLICITACAO FINANCEIRA 182059 - 2026.                                                     .                                                                           .                                                                           VALOR TOTAL........................................................15.797,40.                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                                      ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150000830003;23/04/2026 00:00:00;68266,19;0110432026;24/04/2026 00:00:00;4793,94;202621500008300030001;24/04/2026 00:00:00;4793,94;31909600;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO;02529964000157;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;SECRETARIA DA SAUDE DO ESTADO DE GOIAS;"SAUDE PELA CESSAO DA SERVIDORA NUBIA APARECIDA DA SILVA A ESTE MUNICIPIO EM EXERCICIO NA SMS,VALORES REFERENTES AO PERIODO DE JANEIRO E DEZEMBRO/2026 INCLUINDO 13º SALARIO CONFORME DESPACHO 1013/2026-GERFOL SOLICITACAO FINANCEI-RA 182060 - 2026.                                                           .                                                                           VALOR PARCELAS DE   ABR-20.689,13; MAI-5.286,34; JUN-5.286,34; JUL-5.286,34;AGO-5.286,34;  SET - 5.286,34;  OUT-5.286,34; NOV-5.286,34;  DEZ - 10.572,68VALOR TOTAL........................................................68.266,19.                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                                      DESPESA COM PAGAMENTO POR RESSARCIMENTO FUNCIONAL A SECRETARIA DE ESTADO DA ";Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150000830003;23/04/2026 00:00:00;68266,19;0110442026;24/04/2026 00:00:00;5322,51;202621500008300030002;24/04/2026 00:00:00;5322,51;31909600;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO;02529964000157;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;SECRETARIA DA SAUDE DO ESTADO DE GOIAS;"SAUDE PELA CESSAO DA SERVIDORA NUBIA APARECIDA DA SILVA A ESTE MUNICIPIO EM EXERCICIO NA SMS,VALORES REFERENTES AO PERIODO DE JANEIRO E DEZEMBRO/2026 INCLUINDO 13º SALARIO CONFORME DESPACHO 1013/2026-GERFOL SOLICITACAO FINANCEI-RA 182060 - 2026.                                                           .                                                                           VALOR PARCELAS DE   ABR-20.689,13; MAI-5.286,34; JUN-5.286,34; JUL-5.286,34;AGO-5.286,34;  SET - 5.286,34;  OUT-5.286,34; NOV-5.286,34;  DEZ - 10.572,68VALOR TOTAL........................................................68.266,19.                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                                      DESPESA COM PAGAMENTO POR RESSARCIMENTO FUNCIONAL A SECRETARIA DE ESTADO DA ";Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150000830003;23/04/2026 00:00:00;68266,19;0110452026;24/04/2026 00:00:00;5286,34;202621500008300030003;24/04/2026 00:00:00;5286,34;31909600;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO;02529964000157;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;SECRETARIA DA SAUDE DO ESTADO DE GOIAS;"SAUDE PELA CESSAO DA SERVIDORA NUBIA APARECIDA DA SILVA A ESTE MUNICIPIO EM EXERCICIO NA SMS,VALORES REFERENTES AO PERIODO DE JANEIRO E DEZEMBRO/2026 INCLUINDO 13º SALARIO CONFORME DESPACHO 1013/2026-GERFOL SOLICITACAO FINANCEI-RA 182060 - 2026.                                                           .                                                                           VALOR PARCELAS DE   ABR-20.689,13; MAI-5.286,34; JUN-5.286,34; JUL-5.286,34;AGO-5.286,34;  SET - 5.286,34;  OUT-5.286,34; NOV-5.286,34;  DEZ - 10.572,68VALOR TOTAL........................................................68.266,19.                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                                      DESPESA COM PAGAMENTO POR RESSARCIMENTO FUNCIONAL A SECRETARIA DE ESTADO DA ";Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150000830003;23/04/2026 00:00:00;68266,19;0133002026;20/05/2026 00:00:00;5578,31;202621500008300030004;21/05/2026 00:00:00;5578,31;31909600;RESSARCIMENTO DE DESPESAS DE PESSOAL REQUISITADO;02529964000157;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;SECRETARIA DA SAUDE DO ESTADO DE GOIAS;"SAUDE PELA CESSAO DA SERVIDORA NUBIA APARECIDA DA SILVA A ESTE MUNICIPIO EM EXERCICIO NA SMS,VALORES REFERENTES AO PERIODO DE JANEIRO E DEZEMBRO/2026 INCLUINDO 13º SALARIO CONFORME DESPACHO 1013/2026-GERFOL SOLICITACAO FINANCEI-RA 182060 - 2026.                                                           .                                                                           VALOR PARCELAS DE   ABR-20.689,13; MAI-5.286,34; JUN-5.286,34; JUL-5.286,34;AGO-5.286,34;  SET - 5.286,34;  OUT-5.286,34; NOV-5.286,34;  DEZ - 10.572,68VALOR TOTAL........................................................68.266,19.                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                                      DESPESA COM PAGAMENTO POR RESSARCIMENTO FUNCIONAL A SECRETARIA DE ESTADO DA ";Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150001910037;10/04/2026 00:00:00;79992,89;0096672026;14/04/2026 00:00:00;79992,89;202621500019100370001;14/04/2026 00:00:00;79992,89;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;45349461000102;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;ASSOCIACAO HOSPITALAR BENEFICENTE DO BRASIL;DESPESA COM 2  ADITIVO DO TERMO DE COLABORACAO PARA A GESTAO PARA O GERENCIAMENTO, OPERACIONALIZACAO, EXECUCAO DAS ACOES E SERVICOS DE SAUDE, PARA O PLENO FUNCIONAMENTO DA MATERNIDADE NASCER CIDADAO - SCC: 783073-2              HOSPITAL E MATERNIDADE NASCER CIDADAO/ 2  ADITIVO DO TERMO DE COLABORACAO EMERGENCIAL NR. 041/2025 - PISO DA ENFERMAGEM DO MÊS DE MARÇO/2026            .                                                                           VALOR TOTAL:.....................................................79.992,89  .                                                                           97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           SOLICITACAO FINANCEIRA: 181802/2026                                         ;Outros (Convênios, ajustes, similares, etc.);000000012025
20262150001910039;13/04/2026 00:00:00;283087,55;0096682026;14/04/2026 00:00:00;283087,55;202621500019100390001;15/04/2026 00:00:00;283087,55;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;37678845000140;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;INSTITUTO PATRIS;DESPESA COM 1 ADITIVO DO TERMO DE COLABORACAO PARA A GESTAO PARA O GERENCIAMENTO, OPERACIONALIZACAO, EXECUCAO DAS ACOES E SERVICOS DE SAUDE, PARA O PLENO FUNCIONAMENTO DA MATERNIDADE DONA IRIS                                    HOSPITAL E MATERNIDADE DONA IRIS/ 1 ADITIVO DO TERMO DE COLABORACAO EMERGEN CIAL NR. 043/2025 - PISO DA ENFERMAGEM DO MES DE MARCO/2026 - SCC: 783111-1 .                                                                           VALOR TOTAL:....................................................283.087,55  .                                                                           97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           SOLICITACAO FINANCEIRA: 181804/2026                                         ;Outros (Convênios, ajustes, similares, etc.);000000012025
20262150001930023;10/04/2026 00:00:00;127164,39;0119812026;06/05/2026 00:00:00;39634,11;202621500019300230001;06/05/2026 00:00:00;39634,11;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;01957797000182;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;CLINICA DE DOENCAS RENAIS LTDA;DESPESA COM REPASSE FINANCEIRO COMPLEMENTAR DECORRENTE DA ASSISTENCIA FINANCEIRA DA UNIAO E DESTINADA AO PISO SALARIAL DE ENFERMAGEM AS INSTITUICOES    FILANTROPICAS DE GOIANIA                                                    VALOR ESTIMADO RELATIVO AO PERIODO DE ABRIL A JUNHO/2026 CONFORME INFORMADO NO DESPACHO DIRPS                                                           .                                                                           VALOR EMPENHADO DE 05/2026 A 07/2026 COM MENSAIS DE:.............42.388,13  VALOR TOTAL:....................................................127.164,39  .                                                                           97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           SOLICITACAO FINANCEIRA: 181735/2026                                         ;Outros (Convênios, ajustes, similares, etc.);000000922025
20262150001930023;10/04/2026 00:00:00;127164,39;0152292026;11/06/2026 00:00:00;42950,00;202621500019300230002;16/06/2026 00:00:00;42950,00;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;01957797000182;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;CLINICA DE DOENCAS RENAIS LTDA;DESPESA COM REPASSE FINANCEIRO COMPLEMENTAR DECORRENTE DA ASSISTENCIA FINANCEIRA DA UNIAO E DESTINADA AO PISO SALARIAL DE ENFERMAGEM AS INSTITUICOES    FILANTROPICAS DE GOIANIA                                                    VALOR ESTIMADO RELATIVO AO PERIODO DE ABRIL A JUNHO/2026 CONFORME INFORMADO NO DESPACHO DIRPS                                                           .                                                                           VALOR EMPENHADO DE 05/2026 A 07/2026 COM MENSAIS DE:.............42.388,13  VALOR TOTAL:....................................................127.164,39  .                                                                           97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           SOLICITACAO FINANCEIRA: 181735/2026                                         ;Outros (Convênios, ajustes, similares, etc.);000000922025
