Empenho;DataEmpenho;VlEmpenhado;Liquidacao;DataLiquidacao;VlLiquidado;OrdemPagamento;DataPagamento;VlPago;NaturezaDespesa;DsNaturezadaDespesa;CNPJ;NmOrgao;VlAnulado;UnidadeOrcamentaria;Funcao;SubFuncao;FonteRecurso;NmFavorecido;Objeto;Modalidade;NumeroLicitacao
20262150001910041;06/05/2026 00:00:00;79476,77;0120992026;06/05/2026 00:00:00;79476,77;202621500019100410001;07/05/2026 00:00:00;79476,77;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;45349461000102;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;ASSOCIACAO HOSPITALAR BENEFICENTE DO BRASIL;DESPESA COM 2 ADITIVO DO TERMO DE COLABORACAO PARA A GESTAO PARA O GERENCIAMENTO, OPERACIONALIZACAO, EXECUCAO DAS ACOES E SERVICOS DE SAUDE, PARA O PLENO FUNCIONAMENTO DA MATERNIDADE NASCER CIDADAO                               HOSPITAL E MATERNIDADE NASCER CIDADAO/2 ADITIVO DO TERMO DE COLABORACAO EMERGENCIAL NR. 041/2025 - PISO DA ENFERMAGEM DO MÊS DE ABRIL/2026-SCC:783073-2 .                                                                           VALOR TOTAL:.....................................................79.479,77  .                                                                           97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           SOLICITACAO FINANCEIRA: 182434/2026                                         ;Outros (Convênios, ajustes, similares, etc.);000000012025
20262150001910042;06/05/2026 00:00:00;201717,80;0121002026;06/05/2026 00:00:00;201717,80;202621500019100420001;07/05/2026 00:00:00;201717,80;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;37678845000140;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;INSTITUTO PATRIS;SOLICITACAO FINANCEIRA: 182442/2026                                         97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           .                                                                           VALOR TOTAL:....................................................201.717,80  .                                                                           NR. 046/2026- PISO DA ENFERMAGEM - SCC: 814092 - COMPETÊNCIA 04/2026        HOSPITAL E MATERNIDADE CELIA CAMARA (HMCC)/ TERMO DE COLABORACAO EMERGENCIALIONAMENTO DA MATERNIDADE CELIA CAMARA                                       OPERACIONALIZACAO, EXECUCAO DAS ACOES E SERVICOS DE SAUDE, PARA O PLENO FUNCDESPESA COM TERMO DE COLABORACAO 046/2026 PARA A GESTAO PARA O GERENCIAMENTO;Outros (Convênios, ajustes, similares, etc.);000024422026
20262150001910043;06/05/2026 00:00:00;266994,14;0121012026;06/05/2026 00:00:00;266994,14;202621500019100430001;07/05/2026 00:00:00;266994,14;33903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;37678845000140;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;TRANSFERENCIA DE RECURSOS DO SISTEMA UNICO DE SAUDE - SUS - BLOCO DE MANUTENCAO DAS ACOES E SERVICOS PUBLICOS DE SAUDE - 107;INSTITUTO PATRIS;DESPESA COM 1 ADITIVO DO TERMO DE COLABORACAO PARA A GESTAO PARA O GERENCIAMENTO, OPERACIONALIZACAO, EXECUCAO DAS ACOES E SERVICOS DE SAUDE, PARA O PLENO FUNCIONAMENTO DA MATERNIDADE DONA IRIS                                    HOSPITAL E MATERNIDADE DONA IRIS/ 1 ADITIVO DO TERMO DE COLABORACAO EMERGEN CIAL NR. 043/2025 - PISO DA ENFERMAGEM DO MÊS DE ABRIL/2026 - SCC: 783111-1 .                                                                           VALOR TOTAL:....................................................266.994,14  .                                                                           97 - ASSISTENCIA FINANCEIRA PARA COMPLEMENTACAO PISO - ENFERMAGEM           SOLICITACAO FINANCEIRA: 182431/2026                                         ;Outros (Convênios, ajustes, similares, etc.);000000012025
20262150002430002;05/05/2026 00:00:00;13500000,00;0169342026;26/06/2026 00:00:00;593,40;202621500024300020007;26/06/2026 00:00:00;593,40;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150002430002;05/05/2026 00:00:00;13500000,00;0169402026;26/06/2026 00:00:00;8617,20;202621500024300020008;26/06/2026 00:00:00;8617,20;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150002430002;05/05/2026 00:00:00;13500000,00;0169552026;26/06/2026 00:00:00;189,20;202621500024300020009;26/06/2026 00:00:00;189,20;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150002430002;05/05/2026 00:00:00;13500000,00;0140802026;27/05/2026 00:00:00;2678771,80;202621500024300020001;27/05/2026 00:00:00;2678771,80;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150002430002;05/05/2026 00:00:00;13500000,00;0141292026;27/05/2026 00:00:00;1229,80;202621500024300020003;27/05/2026 00:00:00;1229,80;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150002430002;05/05/2026 00:00:00;13500000,00;0141372026;27/05/2026 00:00:00;10681,20;202621500024300020002;27/05/2026 00:00:00;10681,20;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20262150002430002;05/05/2026 00:00:00;13500000,00;0141532026;27/05/2026 00:00:00;180,60;202621500024300020004;27/05/2026 00:00:00;180,60;33904900;AUXILIO - TRANSPORTE;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE  (AUXILIO TRANSPORTE) - ESTIMADO PARA 2026, INCLUINDO 13 SALARIO             .                                                                           VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................4.400.000,00  VALOR EMPENHADO DE 05/2026  COM MENSAL DE:....................1.000.000,00  VALOR EMPENHADO DE 07/2026 A 09/2026 COM MENSAIS DE:..........2.700.000,00  VALOR TOTAL:.................................................13.500.000,00  .                                                                           527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 182334/2026;Não se aplica (Ex.: Despesas com Pessoal);000000000000
