Empenho;DataEmpenho;VlEmpenhado;Liquidacao;DataLiquidacao;VlLiquidado;OrdemPagamento;DataPagamento;VlPago;NaturezaDespesa;DsNaturezadaDespesa;CNPJ;NmOrgao;VlAnulado;UnidadeOrcamentaria;Funcao;SubFuncao;FonteRecurso;NmFavorecido;Objeto;Modalidade;NumeroLicitacao
20252150000210023;26/11/2025 00:00:00;63150015,39;0298042025;26/11/2025 00:00:00;87637,32;202521500002100230006;26/11/2025 00:00:00;87637,32;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298052025;26/11/2025 00:00:00;0,00;;;0,00;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298062025;26/11/2025 00:00:00;0,00;202521500002100230005;26/11/2025 00:00:00;0,00;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298072025;26/11/2025 00:00:00;8649,50;202521500002100230004;26/11/2025 00:00:00;8649,50;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298102025;26/11/2025 00:00:00;1051548,01;202521500002100230003;26/11/2025 00:00:00;1051548,01;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298112025;26/11/2025 00:00:00;36570693,38;202521500002100230002;26/11/2025 00:00:00;36570693,38;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298132025;26/11/2025 00:00:00;0,00;202521500002100230001;26/11/2025 00:00:00;0,00;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298712025;26/11/2025 00:00:00;21803093,37;202521500002100230007;26/11/2025 00:00:00;21803093,37;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000210023;26/11/2025 00:00:00;63150015,39;0298772025;26/11/2025 00:00:00;3628393,81;202521500002100230008;26/11/2025 00:00:00;3628393,81;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA   MUNICIPAL DE SAUDE(CARGO EFETIVO / RPPS). SEI 25.29.000000934-7.                              .                                                                           VALOR TOTAL:...................................................63.150.015,39.                                                                           FONTE:102-RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE      FONTE DETALHADA:527-TRANSFERENCIAS DE IMPOSTOS / SAUDE                      SOLICITACAO FINANCEIRA : 175421-2025.                                       ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000410024;27/11/2025 00:00:00;2178892,96;0299372025;27/11/2025 00:00:00;2178892,96;202521500004100240001;27/11/2025 00:00:00;2178892,96;31901300;OBRIGACOES PATRONAIS;29979036006424;SECRETARIA MUNICIPAL DE SAUDE;0,00;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS;DESPESA COM A FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE REFERENTE AOPAGAMENTO DO INSS (PATRONAL) DOS PROFISSIONAIS CREDENCIADOS.                OBS:VALOR RELATIVO AO MES DE OUTUBRO/2025.                                  SEI:25.27.0000081469.                                                       .                                                                           .                                                                           VALOR TOTAL:....................................................2.178.892,96.                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA:175464-2025. ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
