Empenho;DataEmpenho;VlEmpenhado;Liquidacao;DataLiquidacao;VlLiquidado;OrdemPagamento;DataPagamento;VlPago;NaturezaDespesa;DsNaturezadaDespesa;CNPJ;NmOrgao;VlAnulado;UnidadeOrcamentaria;Funcao;SubFuncao;FonteRecurso;NmFavorecido;Objeto;Modalidade;NumeroLicitacao
20252150000230012;25/07/2025 00:00:00;50000,00;0169142025;28/07/2025 00:00:00;5327,32;202521500002300120001;28/07/2025 00:00:00;5327,32;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;1014,79;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNCICIPAL DE       SAUDE (SUBSIDIO DO SECRETARIO DE SAUDE)                                     ESTIMADO PARA OS MESES DE JULHO A SETEMBRO/2025 - SEI:25.29.000000934-7     .                                                                           VALOR EMPENHADO DE 07/2025 COM MENSAL DE:........................8.000,00   VALOR EMPENHADO DE 08/2025 E 09/2025 COM MENSAIS DE:............21.000,00   VALOR TOTAL:....................................................50.000,00   .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165269/2025 ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000230012;25/07/2025 00:00:00;50000,00;0198982025;25/08/2025 00:00:00;15206,16;202521500002300120002;25/08/2025 00:00:00;15206,16;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;1014,79;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNCICIPAL DE       SAUDE (SUBSIDIO DO SECRETARIO DE SAUDE)                                     ESTIMADO PARA OS MESES DE JULHO A SETEMBRO/2025 - SEI:25.29.000000934-7     .                                                                           VALOR EMPENHADO DE 07/2025 COM MENSAL DE:........................8.000,00   VALOR EMPENHADO DE 08/2025 E 09/2025 COM MENSAIS DE:............21.000,00   VALOR TOTAL:....................................................50.000,00   .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165269/2025 ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000230012;25/07/2025 00:00:00;50000,00;0199002025;25/08/2025 00:00:00;5466,05;202521500002300120003;25/08/2025 00:00:00;5466,05;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;1014,79;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNCICIPAL DE       SAUDE (SUBSIDIO DO SECRETARIO DE SAUDE)                                     ESTIMADO PARA OS MESES DE JULHO A SETEMBRO/2025 - SEI:25.29.000000934-7     .                                                                           VALOR EMPENHADO DE 07/2025 COM MENSAL DE:........................8.000,00   VALOR EMPENHADO DE 08/2025 E 09/2025 COM MENSAIS DE:............21.000,00   VALOR TOTAL:....................................................50.000,00   .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165269/2025 ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000230012;25/07/2025 00:00:00;50000,00;0229742025;26/09/2025 00:00:00;17245,05;202521500002300120004;26/09/2025 00:00:00;17245,05;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;1014,79;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNCICIPAL DE       SAUDE (SUBSIDIO DO SECRETARIO DE SAUDE)                                     ESTIMADO PARA OS MESES DE JULHO A SETEMBRO/2025 - SEI:25.29.000000934-7     .                                                                           VALOR EMPENHADO DE 07/2025 COM MENSAL DE:........................8.000,00   VALOR EMPENHADO DE 08/2025 E 09/2025 COM MENSAIS DE:............21.000,00   VALOR TOTAL:....................................................50.000,00   .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165269/2025 ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000230012;25/07/2025 00:00:00;50000,00;0229752025;26/09/2025 00:00:00;5740,63;202521500002300120005;26/09/2025 00:00:00;5740,63;31901100;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL CIVIL;60701190000104;SECRETARIA MUNICIPAL DE SAUDE;1014,79;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;ITAU UNIBANCO S.A.;DESPESA COM PAGAMENTO DA FOLHA DE PESSOAL DA SECRETARIA MUNCICIPAL DE       SAUDE (SUBSIDIO DO SECRETARIO DE SAUDE)                                     ESTIMADO PARA OS MESES DE JULHO A SETEMBRO/2025 - SEI:25.29.000000934-7     .                                                                           VALOR EMPENHADO DE 07/2025 COM MENSAL DE:........................8.000,00   VALOR EMPENHADO DE 08/2025 E 09/2025 COM MENSAIS DE:............21.000,00   VALOR TOTAL:....................................................50.000,00   .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165269/2025 ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000430013;18/07/2025 00:00:00;3600,00;0190962025;19/08/2025 00:00:00;784,85;202521500004300130001;19/08/2025 00:00:00;784,85;31901300;OBRIGACOES PATRONAIS;00360305300094;SECRETARIA MUNICIPAL DE SAUDE;429,45;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;CAIXA ECONOMICA FEDERAL;DESPESA COM A FOLHA DE PAGAMENTO DE PESSOAL DA SECRETARIA MUNICIPAL DE SAU- DE(ENCARGOS SOCIAIS / CONTRIBUICAO DE FGTS) VALOR ESTIMADO PARA OS MESES DE JULHO/AGOSTO/SETEMBRO DE 2025.                                              .                                                                           VALOR EMPENHADO EM JUL/25 A AGO/25:................................1.200,00 VALOR TOTAL ESTIMADO:..............................................3.600,00 .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165351-2025 SEI: 25.29.000000939-8                                                      ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000430013;18/07/2025 00:00:00;3600,00;0218292025;16/09/2025 00:00:00;745,82;202521500004300130002;16/09/2025 00:00:00;745,82;31901300;OBRIGACOES PATRONAIS;00360305300094;SECRETARIA MUNICIPAL DE SAUDE;429,45;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;CAIXA ECONOMICA FEDERAL;DESPESA COM A FOLHA DE PAGAMENTO DE PESSOAL DA SECRETARIA MUNICIPAL DE SAU- DE(ENCARGOS SOCIAIS / CONTRIBUICAO DE FGTS) VALOR ESTIMADO PARA OS MESES DE JULHO/AGOSTO/SETEMBRO DE 2025.                                              .                                                                           VALOR EMPENHADO EM JUL/25 A AGO/25:................................1.200,00 VALOR TOTAL ESTIMADO:..............................................3.600,00 .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165351-2025 SEI: 25.29.000000939-8                                                      ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000430013;18/07/2025 00:00:00;3600,00;0218442025;16/09/2025 00:00:00;0,00;;;0,00;31901300;OBRIGACOES PATRONAIS;00360305300094;SECRETARIA MUNICIPAL DE SAUDE;429,45;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;CAIXA ECONOMICA FEDERAL;DESPESA COM A FOLHA DE PAGAMENTO DE PESSOAL DA SECRETARIA MUNICIPAL DE SAU- DE(ENCARGOS SOCIAIS / CONTRIBUICAO DE FGTS) VALOR ESTIMADO PARA OS MESES DE JULHO/AGOSTO/SETEMBRO DE 2025.                                              .                                                                           VALOR EMPENHADO EM JUL/25 A AGO/25:................................1.200,00 VALOR TOTAL ESTIMADO:..............................................3.600,00 .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165351-2025 SEI: 25.29.000000939-8                                                      ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000430013;18/07/2025 00:00:00;3600,00;0245292025;15/10/2025 00:00:00;1639,88;202521500004300130003;16/10/2025 00:00:00;1639,88;31901300;OBRIGACOES PATRONAIS;00360305300094;SECRETARIA MUNICIPAL DE SAUDE;429,45;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;CAIXA ECONOMICA FEDERAL;DESPESA COM A FOLHA DE PAGAMENTO DE PESSOAL DA SECRETARIA MUNICIPAL DE SAU- DE(ENCARGOS SOCIAIS / CONTRIBUICAO DE FGTS) VALOR ESTIMADO PARA OS MESES DE JULHO/AGOSTO/SETEMBRO DE 2025.                                              .                                                                           VALOR EMPENHADO EM JUL/25 A AGO/25:................................1.200,00 VALOR TOTAL ESTIMADO:..............................................3.600,00 .                                                                           527 - TRANSFERENCIA DE IMPOSTOS/SAUDE - SOLICITACAO FINANCEIRA: 165351-2025 SEI: 25.29.000000939-8                                                      ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
20252150000430016;31/07/2025 00:00:00;4800000,00;0221162025;18/09/2025 00:00:00;1118143,79;202521500004300160001;19/09/2025 00:00:00;1118143,79;31901300;OBRIGACOES PATRONAIS;29979036006424;SECRETARIA MUNICIPAL DE SAUDE;1427766,48;SECRETARIA MUNICIPAL DE SAUDE                                                                                                                                                                                                                                ;SAUDE - 10;ADMINISTRACAO GERAL - 122;RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE - 102;INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS;DESPESA COM A FOLHA DE PESSOAL DA SECRETARIA MUNICIPAL DE SAUDE - REFERENTE AO PAGAMENTO DO INSS (PATRONAL) DOS PROFISSIONAIS: MEDICOS CREDENCIADOS DOS MESES DE JULHO, AGOSTO E SETEMBRO DE 2025, VALORES ESTIMADOS                .                                                                           VALOR EMPENHADO EM AGO/25 A SET/25:............................2.400.000,00 VALOR TOTAL:...................................................4.800.000,00 .                                                                           102 - RECEITAS DE IMPOSTOS E DE TRANSFERENCIAS DE IMPOSTOS - SAUDE          FONTE DETALHADA: 527 - TRANSFERENCIAS DE IMPOSTOS/SAUDE                     SOLICITACAO FINANCEIRA NR. 165668-2025 - SEI: 25.29.000000391-8             ;Não se aplica (Ex.: Despesas com Pessoal);000000000000
